tiempo_s,RAM_MB,CPU_acumulado_s
0.012965679168701172,6.203125,0.0
0.5290501117706299,53.203125,0.421875
1.0399878025054932,133.1640625,0.828125
1.5525970458984375,300.8828125,1.28125
2.065200090408325,270.41796875,1.65625
2.581157684326172,409.46875,2.125
3.095799446105957,388.5625,2.625
3.6526072025299072,466.6640625,3.078125
4.174872636795044,439.3671875,3.5
4.689491510391235,521.1953125,3.953125
5.205054998397827,547.35546875,4.40625
5.7224977016448975,612.83984375,4.859375
6.270622491836548,652.26953125,5.3125
6.7910871505737305,603.88671875,5.703125
7.304921865463257,737.18359375,6.171875
7.819075345993042,672.50390625,6.5625
8.334220886230469,769.24609375,7.015625
8.851372957229614,799.65625,7.5
9.381040573120117,820.9296875,7.90625
9.896671533584595,882.60546875,8.296875
10.408814668655396,868.53125,8.765625
10.920331478118896,936.08203125,9.125
11.434831857681274,926.92578125,9.609375
11.948018550872803,1042.13671875,10.109375
12.460656881332397,1059.84375,10.609375
12.971168041229248,1111.46484375,11.0625
13.484428405761719,1137.52734375,11.515625
13.997844696044922,1181.453125,11.96875
14.513508319854736,1165.83203125,12.453125
15.027136325836182,1242.359375,12.890625
15.54087209701538,1269.33984375,13.390625
16.054274797439575,1308.8671875,13.890625
16.56741213798523,1353.44140625,14.375
17.080454111099243,1435.68359375,14.875
17.593916416168213,1472.30859375,15.390625
18.103127479553223,1514.02734375,15.890625
18.618152618408203,1575.2578125,16.40625
19.130377531051636,1519.2109375,16.84375
19.641050577163696,1611.6875,17.359375
20.152265071868896,1653.48046875,17.859375
20.667908668518066,1707.30078125,18.375
21.183866262435913,1748.90625,18.890625
21.696667671203613,1749.67578125,19.390625
22.20987057685852,1870.42578125,19.90625
22.727495670318604,1848.5234375,20.421875
23.2400164604187,1930.046875,20.921875
23.752405881881714,1918.53515625,21.421875
24.262705087661743,2003.1171875,21.9375
24.774014711380005,2038.76953125,22.421875
25.2851984500885,2088.41796875,22.9375
25.796770334243774,2134.77734375,23.4375
26.311235666275024,2138.0390625,23.953125
26.82698655128479,2252.89453125,24.46875
27.339958906173706,2248.921875,24.984375
27.857258558273315,2320.29296875,25.5
28.370105266571045,2363.28125,26.015625
28.882323741912842,2404.05078125,26.53125
29.399187803268433,2444.6484375,27.0
29.91497039794922,2475.68359375,27.515625
30.430867195129395,2518.66796875,27.984375
30.944233179092407,2553.16796875,28.484375
31.457703113555908,2586.40625,28.9375
31.973387718200684,2646.90625,29.4375
32.48816633224487,2607.42578125,29.890625
33.0017294883728,2726.52734375,30.40625
33.514320850372314,2707.0546875,30.875
34.02438402175903,2792.8515625,31.390625
34.53943872451782,2828.43359375,31.84375
35.05461382865906,2888.79296875,32.34375
35.567389488220215,2914.66015625,32.828125
36.08315563201904,2964.62109375,33.328125
36.59396505355835,3001.40625,33.796875
37.10449719429016,3047.0703125,34.3125
37.61645770072937,3089.58203125,34.765625
38.13031077384949,3146.12109375,35.265625
38.650660276412964,3175.71484375,35.71875
39.16246962547302,3213.36328125,36.21875
39.678144454956055,3262.31640625,36.671875
40.189993381500244,3255.6484375,37.15625
40.702122926712036,3375.90625,37.640625
41.21635842323303,3389.3515625,38.109375
41.727920055389404,3444.9375,38.609375
42.23800873756409,3479.85546875,39.0625
42.75066637992859,3537.40625,39.546875
43.26471424102783,3571.47265625,40.015625
43.77859711647034,3601.76171875,40.53125
44.29353427886963,3657.94140625,41.0
44.80411434173584,3651.19140625,41.46875
45.31429862976074,3753.30078125,41.9375
45.82849907875061,3790.4921875,42.375
46.34212851524353,3889.56640625,42.890625
46.855847120285034,3921.625,43.40625
47.37331700325012,3928.390625,43.859375
47.88428974151611,3894.35546875,44.359375
48.3951632976532,4012.1640625,44.828125
48.90633583068848,3986.62109375,45.34375
49.41986322402954,4094.84375,45.796875
49.933053731918335,4071.59375,46.28125
50.445767641067505,4181.45703125,46.765625
50.963963985443115,4180.26953125,47.21875
51.48666477203369,4264.58984375,47.71875
51.99885058403015,4247.96875,48.1875
52.51176357269287,4333.49609375,48.703125
53.02898907661438,4343.41015625,49.125
53.54352617263794,4416.015625,49.640625
54.05799221992493,4450.890625,50.109375
54.5727698802948,4498.9765625,50.625
55.0897274017334,4539.7109375,51.109375
55.6077663898468,4580.1796875,51.59375
56.128904819488525,4627.21875,52.0625
56.64046311378479,4616.6171875,52.546875
57.15199947357178,4717.171875,53.046875
57.66693353652954,4709.9140625,53.515625
58.18122315406799,4792.83984375,54.03125
58.69516587257385,4825.328125,54.484375
59.21021771430969,4867.20703125,55.0
59.72857975959778,4930.78125,55.4375
60.24672269821167,4984.14453125,55.953125
60.765726804733276,5042.84765625,56.390625
61.27691388130188,5095.78515625,56.90625
61.792596101760864,5101.14453125,57.375
62.3062105178833,5147.78125,57.890625
62.81957817077637,5170.90234375,58.34375
63.33562469482422,5236.82421875,58.859375
63.84875130653381,5225.19140625,59.265625
64.36146426200867,5344.171875,59.78125
64.87781500816345,5374.53125,60.3125
65.39582419395447,5434.21875,60.71875
65.90955471992493,5471.140625,61.21875
66.42150950431824,5489.828125,61.671875
66.93634080886841,5538.57421875,62.1875
67.4500663280487,5557.3203125,62.609375
67.96463108062744,5661.12890625,63.125
68.48625946044922,5696.16015625,63.640625
69.00364184379578,5712.51953125,64.0625
69.51642870903015,5749.98046875,64.5625
70.02644467353821,5695.421875,64.984375
70.54184746742249,5859.02734375,65.484375
71.05748343467712,5875.0078125,65.96875
71.57282996177673,5949.33984375,66.375
72.08647179603577,6026.484375,66.890625
72.60090446472168,5913.59375,67.3125
73.11588335037231,6059.23046875,67.75
73.62784481048584,6086.85546875,68.265625
74.14149475097656,6015.3984375,68.703125
74.6544828414917,6153.19921875,69.109375
75.16994619369507,6183.5625,69.578125
75.68468308448792,6184.0,70.0
76.20065832138062,6282.79296875,70.515625
76.71747827529907,6302.703125,71.03125
77.23595070838928,6345.11328125,71.453125
77.75356984138489,6427.9453125,71.9375
78.28496193885803,6432.41796875,72.40625
78.82015371322632,6496.53515625,72.78125
79.33231115341187,6576.31640625,73.296875
79.84392189979553,6480.55859375,73.75
80.35587334632874,6623.56640625,74.203125
80.86889004707336,6646.76171875,74.703125
81.38455986976624,6633.5234375,75.125
81.89893317222595,6736.78515625,75.640625
82.41286015510559,6758.328125,76.140625
82.92697739601135,6680.7578125,76.5625
83.44505429267883,6863.32421875,77.078125
83.96340680122375,6772.8125,77.578125
84.47461915016174,6915.05078125,78.015625
84.99061989784241,6954.29296875,78.515625
85.50125503540039,6876.0078125,78.9375
86.01298403739929,7051.72265625,79.4375
86.52672219276428,7069.12109375,79.9375
87.04142785072327,7115.41015625,80.359375
87.55625605583191,7159.30078125,80.875
88.06871271133423,7095.26171875,81.28125
88.58038663864136,7253.93359375,81.75
89.09933924674988,7270.28515625,82.265625
89.61761927604675,7267.4765625,82.6875
90.13379836082458,7395.56640625,83.203125
90.64748740196228,7303.0546875,83.6875
91.16136884689331,7428.3984375,84.09375
91.67225694656372,7459.1796875,84.609375
92.18495988845825,7459.1953125,85.03125
92.69910979270935,7536.81640625,85.546875
93.21713328361511,7561.05859375,86.0625
93.73098802566528,7586.5546875,86.5625
94.2477023601532,7765.9921875,87.078125
94.76280117034912,8031.046875,87.546875
95.28517651557922,7806.7890625,88.03125
95.81337189674377,7536.72265625,88.53125
96.3316261768341,7529.98828125,89.046875
96.84242796897888,7531.98828125,89.5625
97.36013412475586,7533.86328125,90.0625
97.87232446670532,7535.67578125,90.578125
98.38568186759949,7537.48828125,91.09375
98.90046405792236,7539.17578125,91.609375
99.4144778251648,7540.73828125,92.109375
99.92806220054626,7541.92578125,92.625
100.44475960731506,7543.30078125,93.140625
100.96039080619812,7545.11328125,93.65625
101.47557854652405,7547.11328125,94.171875
101.9910569190979,7549.05078125,94.6875
102.50537323951721,7550.67578125,95.171875
103.01822996139526,7552.44140625,95.6875
103.53245973587036,7554.17578125,96.1875
104.04585337638855,7555.73828125,96.6875
104.55824565887451,7557.61328125,97.203125
105.07281947135925,7559.23828125,97.703125
105.59027457237244,7560.92578125,98.1875
106.10567474365234,7562.80078125,98.703125
106.61901640892029,7564.05078125,99.203125
107.13366198539734,7565.67578125,99.71875
107.64895534515381,7567.48828125,100.234375
108.16354990005493,7569.42578125,100.734375
108.67748093605042,7571.36328125,101.234375
109.18911623954773,7573.30078125,101.734375
109.70184254646301,7575.23828125,102.25
110.21548104286194,7576.98828125,102.765625
110.72910451889038,7578.80078125,103.265625
111.24174928665161,7580.55078125,103.765625
111.75431990623474,7582.42578125,104.28125
112.26760983467102,7584.05078125,104.796875
112.78288388252258,7585.92578125,105.3125
113.29547429084778,7587.73828125,105.828125
113.81013679504395,7589.86328125,106.34375
114.320321559906,7592.17578125,106.84375
114.83239388465881,7744.0390625,107.359375
115.34593152999878,7775.1875,107.875
115.85909008979797,7816.75,108.390625
116.3734245300293,7851.125,108.90625
116.88881397247314,7900.28125,109.421875
117.40017986297607,7954.625,109.9375
117.91164135932922,7994.8203125,110.4375
118.42316818237305,8033.3125,110.953125
118.93739318847656,8094.3125,111.46875
119.4504599571228,8112.625,111.984375
119.96598744392395,8167.875,112.5
120.4803557395935,8211.625,113.015625
120.99945521354675,8234.625,113.53125
121.51991438865662,8294.9375,114.015625
122.0376467704773,8335.9375,114.5
122.57092761993408,8335.9375,114.859375
123.1238603591919,8335.9375,115.296875
123.64883947372437,8375.0,115.75
124.16699957847595,8417.375,116.265625
124.6809470653534,8467.0,116.78125
125.19878911972046,8491.0,117.296875
125.72093534469604,8491.0,117.78125
126.2386839389801,8511.27734375,118.15625
126.75675559043884,8479.33203125,118.609375
127.28475260734558,8434.21484375,118.953125
127.81552386283875,8468.27734375,119.453125
128.33282566070557,8508.15234375,119.96875
128.84602093696594,8559.65234375,120.484375
129.36111402511597,8559.65234375,121.0
129.87186098098755,8585.83984375,121.515625
130.38512182235718,8480.71875,122.03125
130.9010329246521,8474.03515625,122.515625
131.41921305656433,8474.03515625,122.984375
131.93234157562256,8474.03515625,123.5
132.44624853134155,8474.03515625,124.015625
132.9575388431549,8474.03515625,124.515625
133.4703004360199,8474.03515625,125.03125
133.98603010177612,8474.03515625,125.546875
134.49844765663147,8474.03515625,126.0625
135.01345324516296,8474.03515625,126.578125
135.52744936943054,8474.03515625,127.09375
136.04181480407715,8474.03515625,127.609375
136.5542438030243,8474.03515625,128.125
137.06896686553955,8474.03515625,128.625
137.58235025405884,8474.03515625,129.140625
138.09703016281128,8474.03515625,129.65625
138.61165404319763,8474.03515625,130.171875
139.12642240524292,8474.03515625,130.6875
