tiempo_s,RAM_MB,CPU_acumulado_s
233.34821963310242,7667.2421875,217.015625
233.8653049468994,7664.80078125,217.46875
234.3793981075287,7668.5,217.9375
234.89442372322083,7666.328125,218.375
235.43380689620972,7661.9609375,218.8125
235.95303416252136,7666.3671875,219.265625
236.4726598262787,7663.09765625,219.734375
236.98713755607605,7667.40234375,220.203125
237.50755167007446,7664.3984375,220.6875
238.09238362312317,7667.4453125,221.125
238.80549502372742,7668.0078125,221.234375
239.42678499221802,7668.5703125,221.328125
239.94847631454468,7664.82421875,221.671875
240.49506521224976,7667.3359375,222.0
241.02035903930664,7662.5625,222.40625
241.54452061653137,7665.8671875,222.796875
242.07061624526978,7667.8671875,223.171875
242.59209823608398,7663.2109375,223.515625
243.14810276031494,7665.88671875,223.828125
243.67064785957336,7667.63671875,224.140625
244.1906840801239,7664.30859375,224.578125
244.70843815803528,7668.13671875,225.0625
245.22480392456055,7664.58203125,225.453125
245.7450966835022,7668.45703125,225.890625
246.26355171203613,7662.98828125,226.1875
246.7834026813507,7667.81640625,226.65625
247.3043065071106,7664.17578125,227.0625
247.82392692565918,7668.1796875,227.546875
248.37239933013916,7664.62109375,228.0
248.90477848052979,7668.0390625,228.40625
249.42276573181152,7669.6015625,228.71875
249.93955636024475,7666.796875,229.15625
250.45616936683655,7669.734375,229.609375
250.97368693351746,7666.859375,230.046875
251.49200415611267,7663.00390625,230.5
252.01506805419922,7667.46484375,230.9375
252.5335144996643,7663.78125,231.390625
253.04873991012573,7668.46484375,231.8125
253.56536316871643,7665.83203125,232.28125
254.0808973312378,7669.671875,232.78125
254.6300971508026,7666.9609375,233.234375
255.14622354507446,7663.47265625,233.71875
255.66325306892395,7668.11328125,234.1875
256.19454646110535,7667.984375,234.671875
256.7334237098694,7672.296875,235.140625
257.2619957923889,7665.87890625,235.5625
257.7791197299957,7669.77734375,236.0625
258.29616618156433,7667.890625,236.546875
258.8092749118805,7665.015625,237.03125
259.3253502845764,7669.58984375,237.546875
259.8414583206177,7665.69921875,237.890625
260.36553621292114,7669.8359375,238.359375
260.8837902545929,7668.24609375,238.859375
261.3994140625,7665.63671875,239.34375
261.9202251434326,7669.62109375,239.765625
262.43902564048767,7667.4765625,240.203125
262.95409655570984,7664.12109375,240.671875
263.470685005188,7669.38671875,241.15625
263.98580384254456,7667.73046875,241.640625
264.50936245918274,7670.04296875,241.96875
265.0291042327881,7668.28515625,242.453125
265.5423204898834,7665.6015625,242.921875
266.0561029911041,7670.0703125,243.421875
266.59284496307373,7673.94921875,243.90625
267.10939955711365,7676.82421875,244.359375
267.6236455440521,7671.5859375,244.84375
268.1366367340088,7669.265625,245.328125
268.65252351760864,7673.125,245.796875
269.19546937942505,7669.2421875,246.171875
269.71271872520447,7673.4296875,246.671875
270.22932863235474,7671.62109375,247.125
270.7451889514923,7669.33203125,247.59375
271.27810049057007,7673.1875,248.046875
271.80965065956116,7670.3984375,248.46875
272.32551670074463,7666.89453125,248.953125
272.8393077850342,7671.84375,249.453125
273.3816635608673,7668.2109375,249.875
273.89856243133545,7672.2890625,250.328125
274.4128909111023,7670.45703125,250.84375
274.929883480072,7667.4453125,251.34375
275.4420509338379,7673.046875,251.859375
275.95747327804565,7671.7890625,252.375
276.4710476398468,7673.9609375,252.890625
276.9817316532135,7670.31640625,253.390625
277.4931058883667,7668.8359375,253.90625
278.00326132774353,7674.578125,254.421875
278.51395320892334,7673.7265625,254.921875
279.0270206928253,7673.0,255.40625
279.5382716655731,7672.59375,255.921875
280.04964685440063,7671.796875,256.421875
280.5601818561554,7670.83984375,256.921875
281.0707015991211,7669.33984375,257.4375
281.5841200351715,7675.07421875,257.953125
282.0931451320648,7674.51953125,258.453125
282.6039469242096,7674.0703125,258.953125
283.1171021461487,7673.359375,259.453125
283.62730956077576,7673.3828125,259.96875
284.1379745006561,7672.43359375,260.46875
284.65016055107117,7670.953125,260.984375
285.1610291004181,7669.1875,261.5
285.6771399974823,7675.5859375,262.0
286.1873481273651,7675.08984375,262.515625
286.69717597961426,7674.5859375,263.015625
287.2089161872864,7674.0078125,263.53125
287.72145557403564,7673.19140625,264.046875
288.2326874732971,7671.734375,264.53125
288.746946811676,7669.75,265.03125
289.2570686340332,7676.0234375,265.546875
289.7707073688507,7675.13671875,266.046875
290.285129070282,7674.29296875,266.546875
290.79818987846375,7675.3515625,267.046875
291.31004762649536,7670.60546875,267.515625
291.8209054470062,7676.4765625,268.015625
292.33550572395325,7675.80859375,268.53125
292.84722423553467,7675.1015625,269.046875
293.3633539676666,7674.53125,269.5625
293.87726378440857,7671.8671875,270.0625
294.38950634002686,7677.67578125,270.5625
294.9027979373932,7676.9765625,271.078125
295.41444063186646,7676.46875,271.59375
295.92717576026917,7675.71875,272.109375
296.44153332710266,7674.27734375,272.625
296.9535925388336,7671.8828125,273.109375
297.46716380119324,7677.91796875,273.59375
297.9774467945099,7676.8984375,274.09375
298.50382947921753,7677.6328125,274.5625
299.01722240448,7681.328125,275.078125
299.54214453697205,7677.06640625,275.59375
300.0571713447571,7675.60546875,276.109375
300.56722378730774,7679.9921875,276.625
301.08213210105896,7677.890625,277.125
301.5982458591461,7676.125,277.640625
302.1107544898987,7673.58203125,278.15625
302.62351989746094,7679.34375,278.65625
303.13723278045654,7678.12109375,279.171875
303.64989709854126,7676.95703125,279.6875
304.16240525245667,7675.03125,280.203125
304.67740178108215,7689.58984375,280.71875
305.1939251422882,7678.02734375,281.234375
305.70999550819397,7674.265625,281.71875
306.2270631790161,7677.9375,282.234375
306.7401340007782,7675.3046875,282.75
307.25717997550964,7679.515625,283.265625
307.7710871696472,7677.52734375,283.78125
308.28697991371155,7674.84375,284.296875
308.8009994029999,7679.41796875,284.765625
309.31716752052307,7677.4921875,285.28125
309.8326790332794,7674.0234375,285.78125
310.34926867485046,7679.01171875,286.296875
310.86714601516724,7676.66796875,286.8125
311.3800628185272,7681.01953125,287.328125
311.89303040504456,7679.9140625,287.84375
312.40732526779175,7678.9765625,288.34375
312.921345949173,7677.71484375,288.859375
313.43060779571533,7689.34375,289.375
313.94736886024475,7679.34375,289.890625
314.45798683166504,7677.0234375,290.40625
314.9757001399994,7680.7109375,290.890625
315.4923849105835,7678.7734375,291.40625
316.01002526283264,7681.1484375,291.890625
316.5272059440613,7678.38671875,292.375
317.0410304069519,7676.13671875,292.90625
317.5595111846924,7681.3828125,293.421875
318.0770990848541,7678.12890625,293.921875
318.58707547187805,7675.7890625,294.4375
319.10009241104126,7680.703125,294.953125
319.6132297515869,7679.2734375,295.46875
320.1283333301544,7676.359375,295.984375
320.6469979286194,7680.08203125,296.46875
321.15763330459595,7678.26953125,296.984375
321.6720380783081,7675.1171875,297.484375
322.1870868206024,7680.09765625,297.984375
322.70083713531494,7678.40234375,298.5
323.2131521701813,7675.37890625,299.0
323.7273602485657,7680.44921875,299.515625
324.2424247264862,7678.51171875,300.03125
324.75711393356323,7676.640625,300.546875
325.26708722114563,7681.1875,301.0625
325.78720593452454,7679.734375,301.578125
326.2970333099365,7678.28125,302.09375
326.81318759918213,7676.1875,302.609375
327.32484912872314,7681.2265625,303.109375
327.83709144592285,7680.42578125,303.625
328.34713649749756,7679.4375,304.140625
328.860778093338,7678.43359375,304.65625
329.3770158290863,7677.3125,305.15625
329.88726353645325,7675.2109375,305.671875
330.3971393108368,7681.16796875,306.1875
330.9123339653015,7680.4453125,306.6875
331.42461037635803,7679.52734375,307.203125
331.93736505508423,7678.6328125,307.6875
332.4472653865814,7677.6953125,308.203125
332.9575355052948,7676.05859375,308.71875
333.47008872032166,7674.4765625,309.234375
333.9871618747711,7680.79296875,309.734375
334.4972195625305,7680.11328125,310.234375
335.0103905200958,7679.41796875,310.75
335.5200755596161,7677.2109375,311.265625
336.0373785495758,7692.03125,311.765625
336.5506410598755,7680.65234375,312.28125
337.06700348854065,7679.67578125,312.796875
337.57737374305725,7678.80078125,313.3125
338.0909764766693,7677.6796875,313.8125
338.6016752719879,7674.95703125,314.328125
339.11709451675415,7680.34765625,314.828125
339.6287121772766,7679.1953125,315.34375
340.14120864868164,7678.1953125,315.859375
340.6573910713196,7676.6875,316.34375
341.1676137447357,7674.4921875,316.859375
341.6815755367279,7680.8984375,317.375
342.19325065612793,7680.10546875,317.890625
342.70708107948303,7679.484375,318.40625
343.2171537876129,7678.5390625,318.90625
343.7269985675812,7676.80859375,319.421875
344.2379767894745,7674.7265625,319.921875
344.75194239616394,7681.19140625,320.4375
345.26285195350647,7680.2421875,320.9375
345.7770736217499,7679.421875,321.4375
346.28701305389404,7678.75390625,321.953125
346.7973201274872,7677.6796875,322.453125
347.3074440956116,7676.12890625,322.96875
347.8186767101288,7681.79296875,323.484375
348.33095359802246,7680.85546875,324.0
348.84738397598267,7680.32421875,324.515625
349.3571834564209,7679.61328125,325.015625
349.8690187931061,7678.90625,325.53125
350.37992453575134,7677.515625,326.046875
350.89352345466614,7675.53515625,326.5625
351.40261459350586,7681.57421875,327.0625
351.9137935638428,7680.8203125,327.578125
352.42719531059265,7680.16796875,328.09375
352.9390027523041,7679.34765625,328.59375
353.4507553577423,7676.51953125,329.0
353.96214485168457,7680.93359375,329.421875
354.4772934913635,7680.30078125,329.9375
354.987398147583,7679.5234375,330.453125
355.49980902671814,7677.2578125,330.953125
356.0171880722046,7681.87109375,331.4375
356.53726267814636,7679.9296875,331.96875
357.067257642746,7678.8671875,332.46875
357.5771222114563,7676.80859375,333.0
358.0899407863617,7682.64453125,333.484375
358.6069664955139,7681.4140625,334.0
359.12102603912354,7679.75390625,334.515625
359.63720512390137,7676.75,335.03125
360.1517641544342,7682.66796875,335.53125
360.6641182899475,7681.5546875,336.046875
361.1770076751709,7680.53125,336.5625
361.68738889694214,7678.01171875,337.078125
362.2010352611542,7682.76953125,337.59375
362.7171697616577,7681.56640625,338.109375
363.228143453598,7680.43359375,338.609375
363.73950958251953,7678.58984375,339.125
364.2503170967102,7683.94921875,339.625
364.76166129112244,7684.046875,340.125
365.2771747112274,7682.48046875,340.640625
365.79726552963257,7679.52734375,341.171875
366.31720757484436,7684.00390625,341.6875
366.83735251426697,7682.60546875,342.203125
