tiempo_s,RAM_MB,CPU_acumulado_s
0.0039904117584228516,1.93359375,0.0
0.5171587467193604,50.03125,0.453125
1.028383493423462,111.6796875,0.84375
1.5387606620788574,307.71484375,1.34375
2.0496933460235596,332.19921875,1.796875
2.561764717102051,401.9375,2.3125
3.076808214187622,438.5703125,2.765625
3.586594820022583,439.359375,3.25
4.098496198654175,565.48046875,3.71875
4.608297109603882,557.85546875,4.171875
5.119004249572754,643.5703125,4.671875
5.629084587097168,660.6875,5.125
6.141502857208252,720.46875,5.640625
6.654315710067749,744.02734375,6.109375
7.166820049285889,810.83203125,6.625
7.683233022689819,835.36328125,7.078125
8.198487281799316,842.35546875,7.59375
8.713339805603027,947.203125,8.0625
9.228318929672241,944.171875,8.53125
9.744133710861206,1021.59765625,9.046875
10.25532865524292,1057.9921875,9.5
10.767710447311401,1118.70703125,10.015625
11.280127763748169,1156.01953125,10.484375
11.791528463363647,1157.37109375,11.0
12.302301168441772,1261.453125,11.453125
12.811940908432007,1239.671875,11.90625
13.323579788208008,1366.34765625,12.421875
13.834670066833496,1339.8125,12.859375
14.344979047775269,1501.04296875,13.359375
14.858895778656006,1438.08203125,13.796875
15.3726167678833,1588.90625,14.3125
15.885511636734009,1496.55859375,14.8125
16.395528554916382,1618.39453125,15.296875
16.9077570438385,1598.9765625,15.75
17.420469045639038,1695.4296875,16.265625
17.933730125427246,1726.82421875,16.75
18.446788549423218,1773.23828125,17.265625
18.960635662078857,1824.8984375,17.734375
19.47359538078308,1852.00390625,18.25
19.987851858139038,1901.93359375,18.703125
20.49989151954651,1902.91015625,19.21875
21.011223793029785,2007.75,19.6875
21.523739337921143,2009.71875,20.15625
22.036837577819824,2079.7890625,20.65625
22.547805070877075,2113.3203125,21.125
23.060229778289795,2170.546875,21.640625
23.57391595840454,2210.4765625,22.109375
24.087368965148926,2259.328125,22.625
24.602396488189697,2300.87109375,23.09375
25.115354537963867,2317.91796875,23.5625
25.627475023269653,2389.03515625,24.0625
26.140774250030518,2402.5234375,24.53125
26.65201449394226,2475.93359375,25.046875
27.164098978042603,2509.46875,25.5
27.676761865615845,2565.4765625,26.015625
28.193361282348633,2601.06640625,26.484375
28.707972049713135,2619.23828125,27.0
29.226319313049316,2700.828125,27.46875
29.741865158081055,2718.453125,27.921875
30.253904342651367,2792.53125,28.40625
30.76475739479065,2800.69140625,28.859375
31.274707078933716,2895.625,29.375
31.786428451538086,2914.30078125,29.828125
32.29960775375366,2963.82421875,30.328125
32.81242775917053,3006.05859375,30.796875
33.32705903053284,3054.81640625,31.3125
33.84028482437134,3094.22265625,31.765625
34.3539559841156,3136.61328125,32.28125
34.868279218673706,3188.828125,32.734375
35.37902045249939,3181.71484375,33.234375
35.891403913497925,3270.34765625,33.703125
36.402613162994385,3256.06640625,34.171875
36.914894104003906,3359.01953125,34.6875
37.42725157737732,3392.5390625,35.140625
37.93904972076416,3441.48046875,35.65625
38.45352911949158,3488.0078125,36.109375
38.9683940410614,3534.73828125,36.625
39.482714891433716,3585.65234375,37.078125
39.99331974983215,3572.56640625,37.5625
40.50405192375183,3671.88671875,38.046875
41.018075704574585,3650.07421875,38.484375
41.52817416191101,3753.3125,39.0
42.0383665561676,3803.265625,39.4375
42.548980474472046,3935.15625,39.921875
43.05910634994507,3825.38671875,40.40625
43.571210861206055,3939.7265625,40.921875
44.08305835723877,3965.3671875,41.375
44.59650158882141,4014.75390625,41.875
45.11024188995361,4054.07421875,42.34375
45.62143063545227,4106.73828125,42.859375
46.13238453865051,4140.8984375,43.3125
46.64561748504639,4194.73046875,43.828125
47.161076068878174,4223.08984375,44.296875
47.6773521900177,4258.68359375,44.8125
48.191847801208496,4310.7265625,45.265625
48.704192876815796,4306.25,45.78125
49.21551179885864,4421.69921875,46.265625
49.729281425476074,4396.421875,46.734375
50.240843772888184,4493.859375,47.25
50.753681659698486,4524.01171875,47.6875
51.267088651657104,4582.69140625,48.1875
51.781858921051025,4616.1953125,48.65625
52.2967483997345,4618.08984375,49.140625
52.80858325958252,4724.75,49.625
53.32202887535095,4745.59765625,50.078125
53.83671545982361,4796.125,50.59375
54.34791588783264,4831.5390625,51.046875
54.862650871276855,4873.2578125,51.5625
55.38130593299866,4946.890625,52.015625
55.89305543899536,4936.34765625,52.484375
56.40437364578247,5055.59765625,52.953125
56.917617321014404,5097.90234375,53.46875
57.429991722106934,5117.55078125,53.921875
57.94399619102478,5150.33984375,54.4375
58.458723068237305,5204.7265625,54.890625
58.97491645812988,5242.640625,55.40625
59.49072194099426,5318.703125,55.828125
60.00197672843933,5362.96484375,56.328125
60.51512837409973,5409.640625,56.765625
61.028207302093506,5461.03515625,57.28125
61.542386293411255,5407.52734375,57.734375
62.05464196205139,5536.6484375,58.25
62.56649589538574,5511.35546875,58.65625
63.07792615890503,5681.6640625,59.171875
63.59064745903015,5594.296875,59.671875
64.10325789451599,5734.515625,60.125
64.61740493774414,5755.05078125,60.640625
65.13563299179077,5827.26171875,61.0625
65.65274548530579,5851.86328125,61.578125
66.16406893730164,5866.91796875,61.984375
66.67570424079895,5986.89453125,62.5
67.19090032577515,5993.01171875,63.015625
67.70634913444519,6058.0859375,63.40625
68.21849536895752,6095.2734375,63.921875
68.72898149490356,6023.5546875,64.328125
69.2410216331482,6203.54296875,64.84375
69.75394558906555,6137.2421875,65.28125
70.26889967918396,6279.27734375,65.765625
70.78122043609619,6298.6640625,66.265625
71.29769253730774,6395.67578125,66.6875
71.80926585197449,6422.171875,67.203125
72.81269788742065,6364.45703125,67.609375
73.32677292823792,6532.6015625,68.125
73.8415253162384,6547.625,68.640625
74.35657691955566,6605.0546875,69.046875
74.87140583992004,6681.83203125,69.5625
75.38528609275818,6584.31640625,69.984375
75.90732979774475,6746.0703125,70.5
76.41913962364197,6769.02734375,71.015625
76.93510723114014,6809.78515625,71.40625
77.44773626327515,6852.81640625,71.921875
77.95922756195068,6776.6328125,72.34375
78.46987748146057,6957.78515625,72.84375
78.98163914680481,6875.78125,73.328125
79.49222707748413,7013.59765625,73.796875
80.00360369682312,7058.83203125,74.296875
80.51578998565674,6992.50390625,74.703125
81.02736043930054,7167.65234375,75.21875
81.53703713417053,7098.0703125,75.671875
82.04825210571289,7237.6953125,76.140625
82.560964345932,7264.5859375,76.65625
83.07217979431152,7200.4609375,77.0625
83.58520770072937,7396.60546875,77.578125
84.10078430175781,7304.76171875,78.0
84.61796879768372,7457.47265625,78.515625
85.13340187072754,7478.43359375,79.03125
85.65107870101929,7522.63671875,79.453125
86.16295552253723,7560.1875,79.96875
86.68021607398987,7595.6875,80.484375
87.19842743873596,7879.36328125,80.984375
87.7146406173706,7925.3125,81.5
88.23545932769775,7545.35546875,82.015625
88.7513816356659,7530.453125,82.53125
89.26195430755615,7532.890625,83.046875
89.77362418174744,7535.390625,83.5625
90.28444385528564,7537.828125,84.0625
90.79659342765808,7540.265625,84.578125
91.30842685699463,7542.765625,85.09375
91.8187198638916,7545.203125,85.609375
92.33268356323242,7547.140625,86.125
92.84832954406738,7549.140625,86.625
93.36067509651184,7551.140625,87.140625
93.87178349494934,7553.078125,87.65625
94.38441038131714,7555.078125,88.171875
94.90014004707336,7557.078125,88.6875
95.41232442855835,7558.890625,89.171875
95.92664122581482,7560.640625,89.671875
96.43852758407593,7562.640625,90.1875
96.95057129859924,7564.640625,90.703125
97.4651529788971,7566.578125,91.21875
97.9776394367218,7568.515625,91.734375
98.49079179763794,7570.890625,92.234375
99.00075697898865,7573.390625,92.75
99.51143741607666,7575.828125,93.265625
100.02235198020935,7577.890625,93.78125
100.53490114212036,7579.828125,94.265625
101.05065608024597,7581.703125,94.78125
101.56398916244507,7583.640625,95.28125
102.07663822174072,7585.640625,95.796875
102.58924531936646,7587.328125,96.3125
103.10156416893005,7589.203125,96.8125
103.61871004104614,7590.515625,97.3125
104.13470125198364,7591.640625,97.796875
104.64938807487488,7657.203125,98.3125
105.161386013031,7729.6015625,98.828125
105.67445302009583,7774.8984375,99.328125
106.18629384040833,7818.8046875,99.84375
106.69966626167297,7878.3359375,100.359375
107.21237778663635,7919.1484375,100.875
107.7267849445343,7969.7734375,101.390625
108.23973441123962,8033.6484375,101.890625
108.75054454803467,8072.0859375,102.40625
109.26337337493896,8112.8359375,102.921875
109.77849316596985,8159.6484375,103.4375
110.29367518424988,8211.8984375,103.953125
110.81156277656555,8234.7109375,104.46875
111.32464027404785,8318.1484375,104.984375
111.83578586578369,8336.2109375,105.484375
112.34568452835083,8384.0234375,105.984375
112.85902810096741,8464.9609375,106.5
113.37309503555298,8491.2734375,107.0
113.88739442825317,8514.0859375,107.515625
114.39906692504883,8596.8359375,108.03125
114.91058850288391,8682.3984375,108.515625
115.42194414138794,8684.8359375,109.03125
115.93659472465515,8692.4609375,109.53125
116.44975328445435,8748.9609375,110.046875
116.96198606491089,8823.0703125,110.5625
117.4736213684082,8823.0703125,111.078125
117.98674082756042,8823.0703125,111.578125
118.49924802780151,8823.0703125,112.09375
119.01130771636963,8823.0703125,112.609375
119.5225248336792,8823.0703125,113.125
120.03458499908447,8823.0703125,113.625
120.54742407798767,8823.0703125,114.140625
121.05999803543091,8823.0703125,114.65625
121.57479906082153,8823.0703125,115.171875
122.08962440490723,8823.0703125,115.6875
122.60169911384583,8823.0703125,116.1875
123.11414933204651,8823.0703125,116.6875
123.6256422996521,8823.0703125,117.140625
124.13739013671875,8823.0703125,117.65625
124.6480324268341,8823.0703125,118.171875
125.15867710113525,8823.0703125,118.671875
125.66958165168762,8823.0703125,119.1875
126.18373894691467,8823.0703125,119.703125
126.69842457771301,8823.0703125,120.21875
127.21092391014099,8823.0703125,120.734375
127.72534656524658,8823.0703125,121.234375
128.23898434638977,8823.0703125,121.75
128.75359320640564,8823.0703125,122.25
129.26649045944214,8823.0703125,122.765625
129.77688193321228,8823.0703125,123.28125
130.28695917129517,8823.0703125,123.796875
130.79917645454407,8823.0703125,124.296875
131.3120756149292,8823.0703125,124.8125
131.82400608062744,8861.73046875,125.328125
132.33794331550598,8767.01953125,125.8125
132.85007619857788,8767.01953125,126.3125
133.3606653213501,8772.75,126.828125
133.87312936782837,8782.5,127.34375
134.39328169822693,8790.0625,127.875
134.9161021709442,8797.25,128.375
135.42801904678345,8804.6875,128.890625
135.93983507156372,8813.8125,129.390625
136.4522829055786,8821.875,129.875
136.96542286872864,8827.9375,130.265625
137.48459887504578,8586.1015625,130.6875
138.00809383392334,7587.5625,131.15625
138.53433632850647,7663.12109375,131.65625
139.0565483570099,7848.09375,132.09375
139.58743476867676,7711.92578125,132.5625
140.11663556098938,7519.66015625,133.015625
140.6358859539032,7514.1875,133.5
141.15159249305725,7510.11328125,133.984375
141.66857194900513,6432.11328125,134.34375
142.1881890296936,5486.9453125,134.75
142.71553897857666,5593.80859375,135.21875
143.24081683158875,5632.8515625,135.59375
143.78786826133728,5766.73046875,136.0
144.30401468276978,5990.73828125,136.484375
144.82262921333313,5756.33203125,136.953125
145.34105038642883,5766.19921875,137.421875
145.8530774116516,5671.54296875,137.90625
146.36374020576477,5577.0078125,138.40625
146.87636923789978,5576.8515625,138.921875
147.38831281661987,5577.67578125,139.4375
147.90198612213135,5575.0078125,139.953125
148.4152159690857,5575.75390625,140.46875
148.9277958869934,5576.2421875,140.96875
149.44121098518372,5658.2890625,141.484375
149.95900297164917,5667.203125,141.90625
150.4910295009613,5866.4453125,142.40625
151.01132345199585,6080.20703125,142.859375
151.5357322692871,5801.5078125,143.359375
152.0559139251709,5820.76953125,143.8125
152.57536697387695,5708.31640625,144.328125
153.08829808235168,5708.31640625,144.84375
153.60609889030457,5683.6953125,145.34375
154.12523317337036,5601.77734375,145.875
154.6478350162506,5603.2578125,146.390625
155.16049671173096,5600.9375,146.90625
155.6781187057495,5597.94140625,147.390625
156.18874716758728,5598.828125,147.90625
156.70137810707092,5606.5,148.421875
